date,status,temperature,wind,status_day,status_night,temp_day,temp_night,wind_day,wind_night,wind_dir_day,wind_force_day,wind_dir_night,wind_force_night
2017年02月21日,小雨 /小雨,17℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,小雨,17,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月22日,小雨 /阴,8℃ / 2℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,8,2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月23日,中雨 /晴,8℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,中雨,晴,8,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月24日,小雨 /晴,6℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,6,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月25日,多云 /多云,11℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,11,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月26日,阴 /多云,13℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,13,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月27日,多云 /阴,12℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,12,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年02月28日,多云 /晴,18℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,18,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月01日,多云 /晴,12℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,12,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月02日,晴 /阴,11℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,11,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月03日,晴 /晴,16℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,16,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月04日,晴 /小雨,15℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,小雨,15,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月05日,阴 /多云,15℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,15,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月06日,多云 /晴,17℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,17,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月07日,晴 /晴,15℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,15,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月08日,晴 /晴,14℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,14,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月09日,晴 /晴,17℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,17,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月10日,晴 /阴,16℃ / 3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,16,3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月11日,晴 /小雨,15℃ / 5℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,小雨,15,5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月12日,小雨 /阴,16℃ / 9℃,无持续风向 ≤3级 /东风 3-4级,小雨,阴,16,9,无持续风向 ≤3级,东风 3-4级,无持续风向,≤3级,东风,3-4级
2017年03月13日,阴 /阴,11℃ / 7℃,无持续风向 ≤3级 /东风 3-4级,阴,阴,11,7,无持续风向 ≤3级,东风 3-4级,无持续风向,≤3级,东风,3-4级
2017年03月14日,小雨 /阴,10℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,10,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月15日,中雨 /多云,9℃ / 7℃,东北风 3-4级 /无持续风向 ≤3级,中雨,多云,9,7,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2017年03月16日,小雨 /阴,13℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,13,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月17日,小雨 /晴,15℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,15,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月18日,阴 /多云,17℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,17,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月19日,晴 /阴,16℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,16,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月20日,多云 /阴,16℃ / 6℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,16,6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月21日,小雨 /阴,14℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,14,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月22日,小雨 /阴,19℃ / 8℃,无持续风向 ≤3级 /东北风 3-4级,小雨,阴,19,8,无持续风向 ≤3级,东北风 3-4级,无持续风向,≤3级,东北风,3-4级
2017年03月23日,中雨 /阴,13℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,中雨,阴,13,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月24日,小雨 /多云,12℃ / 2℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,多云,12,2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月25日,多云 /晴,14℃ / 2℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,14,2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月26日,多云 /晴,14℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,14,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月27日,多云 /阴,15℃ / 5℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,15,5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月28日,多云 /小雨,16℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雨,16,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月29日,小雨 /阴,20℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,20,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月30日,阴 /阴,18℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,18,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年03月31日,多云 /晴,20℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,20,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月01日,阴 /晴,19℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,19,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月02日,晴 /晴,20℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,20,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月03日,晴 /多云,21℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,21,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月04日,多云 /小雨,22℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雨,22,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月05日,晴 /阴,22℃ / 14℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,22,14,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月06日,大雨 /晴,18℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,大雨,晴,18,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月07日,小雨 /多云,15℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,多云,15,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月08日,小雨 /中雨,20℃ / 10℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,中雨,20,10,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月09日,小雨 /小雨,12℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,小雨,12,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月10日,小雨 /晴,14℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,14,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月11日,阴 /晴,17℃ / 4℃,东北风 3-4级 /无持续风向 ≤3级,阴,晴,17,4,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2017年04月12日,多云 /多云,13℃ / 11℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,13,11,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月13日,阴 /晴,19℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,19,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月14日,晴 /小雨,24℃ / 13℃,东北风 3-4级 /无持续风向 ≤3级,晴,小雨,24,13,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2017年04月15日,晴 /晴,28℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,28,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月16日,中雨 /大雨,21℃ / 12℃,无持续风向 ≤3级 /无持续风向 ≤3级,中雨,大雨,21,12,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月17日,阴 /晴,24℃ / 12℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,24,12,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月18日,中雨 /晴,22℃ / 16℃,北风 3-4级 /无持续风向 ≤3级,中雨,晴,22,16,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2017年04月19日,晴 /阴,24℃ / 13℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,24,13,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月20日,多云 /多云,19℃ / 5℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,19,5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月21日,多云 /阴,24℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,24,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月22日,晴 /多云,23℃ / 9℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,23,9,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月23日,晴 /晴,21℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,21,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月24日,晴 /阴天,28℃ / 14℃,南风 3 /南风 3,晴,阴天,28,14,南风 3,南风 3,南风,3,南风,3
2017年04月25日,晴 /阴,20℃ / 13℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,20,13,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月26日,中雨 /阴,26℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,中雨,阴,26,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月27日,多云 /阴,21℃ / 10℃,北风 3-4级 /无持续风向 ≤3级,多云,阴,21,10,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2017年04月28日,多云 /晴,23℃ / 11℃,东北风 3-4级 /无持续风向 ≤3级,多云,晴,23,11,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2017年04月29日,晴 /阴,28℃ / 13℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,28,13,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年04月30日,多云 /晴,29℃ / 9℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,29,9,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月01日,晴 /晴,31℃ / 14℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,31,14,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月02日,晴 /阴,25℃ / 14℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,25,14,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月03日,多云 /中雨,21℃ / 20℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,中雨,21,20,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月04日,阴 /多云,24℃ / 18℃,东南风 3-4级 /西南风 3-4级,阴,多云,24,18,东南风 3-4级,西南风 3-4级,东南风,3-4级,西南风,3-4级
2017年05月05日,中雨 /晴,25℃ / 11℃,南风 3-4级 /无持续风向 ≤3级,中雨,晴,25,11,南风 3-4级,无持续风向 ≤3级,南风,3-4级,无持续风向,≤3级
2017年05月06日,小雨 /阴,28℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,28,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月07日,多云 /小雨,22℃ / 11℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雨,22,11,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月08日,多云 /暴雨,27℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,暴雨,27,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月09日,阴 /晴,24℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,24,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月10日,小雨 /晴,32℃ / 16℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,32,16,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月11日,晴 /晴,32℃ / 19℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,32,19,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月12日,小雨 /晴,33℃ / 13℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,33,13,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月13日,局部多云 /少云,29℃ / 14℃,北风 4 /北风 4,局部多云,少云,29,14,北风 4,北风 4,北风,4,北风,4
2017年05月14日,阴天 /多云,25℃ / 16℃,东北偏东风 3 /东北偏东风 3,阴天,多云,25,16,东北偏东风 3,东北偏东风 3,东北偏东风,3,东北偏东风,3
2017年05月15日,多云 /多云,26℃ / 15℃,东南风 2 /东南风 2,多云,多云,26,15,东南风 2,东南风 2,东南风,2,东南风,2
2017年05月16日,多云 /晴,31℃ / 11℃,东北风 3-4级 /无持续风向 ≤3级,多云,晴,31,11,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2017年05月17日,晴 /晴,34℃ / 9℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,34,9,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月18日,晴 /晴,31℃ / 14℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,31,14,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月19日,- /晴,/ 14℃,-  /无持续风向 ≤3级,,晴,,14,,无持续风向 ≤3级,,,无持续风向,≤3级
2017年05月22日,小雨 /阴,33℃ / 18℃,南风 3-4级 /无持续风向 ≤3级,小雨,阴,33,18,南风 3-4级,无持续风向 ≤3级,南风,3-4级,无持续风向,≤3级
2017年05月23日,晴 /多云,28℃ / 17℃,东南风 3-4级 /无持续风向 ≤3级,晴,多云,28,17,东南风 3-4级,无持续风向 ≤3级,东南风,3-4级,无持续风向,≤3级
2017年05月24日,小雨 /多云,26℃ / 13℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,多云,26,13,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月25日,晴 /晴,30℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,30,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月26日,晴 /晴,29℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,29,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月27日,晴 /晴,30℃ / 16℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,30,16,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月28日,晴 /晴,34℃ / 22℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,34,22,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2017年05月29日,晴 /阴,35℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,35,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
